NUM,MAKER_NM,FOOD_NM_KR,FOOD_CAT1_NM,SERVING_SIZE,NUTRI_AMOUNT_SERVING,Z10500,AMT_NUM1,AMT_NUM2,AMT_NUM3,AMT_NUM4,AMT_NUM5,AMT_NUM6,AMT_NUM7,AMT_NUM8,AMT_NUM9,AMT_NUM10,AMT_NUM11,AMT_NUM12,AMT_NUM13,AMT_NUM14,AMT_NUM15,AMT_NUM16,AMT_NUM17,AMT_NUM18,AMT_NUM19,AMT_NUM20,AMT_NUM21,AMT_NUM22,AMT_NUM23,AMT_NUM24,AMT_NUM25,AMT_NUM26,AMT_NUM27,AMT_NUM28,AMT_NUM29,AMT_NUM30,AMT_NUM31,AMT_NUM32,AMT_NUM33,AMT_NUM34,AMT_NUM35,AMT_NUM36,AMT_NUM37,AMT_NUM38,AMT_NUM39,AMT_NUM40,AMT_NUM41,AMT_NUM42,AMT_NUM43,AMT_NUM44,AMT_NUM45,AMT_NUM46,AMT_NUM47,AMT_NUM48,AMT_NUM49,AMT_NUM50,AMT_NUM51,AMT_NUM52,AMT_NUM53,AMT_NUM54,AMT_NUM55,AMT_NUM56,AMT_NUM57,AMT_NUM58,AMT_NUM59,AMT_NUM60,AMT_NUM61,AMT_NUM62,AMT_NUM63,AMT_NUM64,AMT_NUM65,AMT_NUM66,AMT_NUM67,AMT_NUM68,AMT_NUM69,AMT_NUM70,AMT_NUM71,AMT_NUM72,AMT_NUM73,AMT_NUM74,AMT_NUM75,AMT_NUM76,AMT_NUM77,AMT_NUM78,AMT_NUM79,AMT_NUM80,AMT_NUM81,AMT_NUM82,AMT_NUM83,AMT_NUM84,AMT_NUM85,AMT_NUM86,AMT_NUM87,AMT_NUM88,AMT_NUM89,AMT_NUM90,AMT_NUM91,AMT_NUM92,AMT_NUM93,AMT_NUM94,AMT_NUM95,AMT_NUM96,AMT_NUM97,AMT_NUM98,AMT_NUM99,AMT_NUM100,AMT_NUM101,AMT_NUM102,AMT_NUM103,AMT_NUM104,AMT_NUM105,AMT_NUM106,AMT_NUM107,AMT_NUM108,AMT_NUM109,AMT_NUM110,AMT_NUM111,AMT_NUM112,AMT_NUM113,AMT_NUM114,AMT_NUM115,AMT_NUM116,AMT_NUM117,AMT_NUM118,AMT_NUM119,AMT_NUM120,AMT_NUM121,AMT_NUM122,AMT_NUM123,AMT_NUM124,AMT_NUM125,AMT_NUM126,AMT_NUM127,AMT_NUM128,AMT_NUM129,AMT_NUM130,AMT_NUM131,AMT_NUM132,AMT_NUM133,AMT_NUM134,AMT_NUM135,AMT_NUM136,AMT_NUM137,AMT_NUM138,AMT_NUM139,AMT_NUM140,AMT_NUM141,AMT_NUM142,AMT_NUM143,AMT_NUM144,AMT_NUM145,AMT_NUM146,AMT_NUM147,AMT_NUM148,AMT_NUM149,AMT_NUM150,AMT_NUM151,AMT_NUM152,AMT_NUM153,AMT_NUM154,AMT_NUM155,AMT_NUM156,AMT_NUM157
30259,㈜국제제과,새로구미 제로슈거,과자류·빵류 또는 떡류,100g,10g,39.00g,256.000,,5.13,0.00,,84.62,0.00,,,,,,26.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30295,㈜국제제과,제로젤리 제로베어,과자류·빵류 또는 떡류,100g,10g,38.00g,118.000,,7.89,0.00,,78.95,0.00,38.40,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30296,(주)에스디푸드,제로후르츠젤리,과자류·빵류 또는 떡류,100g,10g,350.000g,338.000,,6.61,0.23,,77.30,0.03,,,,,,20.00,,,,,,,,,,0.00,0.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30363,(주)자임에프앤비,곤약젤리 오렌지 제로,과자류·빵류 또는 떡류,100g,10g,150.000g,2.00,,0.00,0.00,,7.40,0.00,,,,,,37.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30365,(주)자임에프앤비,곤약젤리 청포도 제로,과자류·빵류 또는 떡류,100g,10g,150.000g,2.00,,0.00,0.00,,7.90,0.00,,,,,,34.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30430,좋은영농조합법인,제로 곤약젤리 레몬녹차,과자류·빵류 또는 떡류,100g,10g,150.000g,3.00,,0.00,0.00,,9.33,0.00,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30431,㈜국제제과,제로젤리 사워베어,과자류·빵류 또는 떡류,100g,10g,42.00g,124.000,,7.14,0.00,,80.95,0.00,33.30,,,,,57.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30476,(주)자임에프앤비,"7days 제로 곤약젤리, 복숭아맛",과자류·빵류 또는 떡류,100g,10g,150.000g,2.00,,0.00,0.00,,7.60,0.00,,,,,,36.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30477,(주)자임에프앤비,"7days 제로 곤약젤리, 청포도맛",과자류·빵류 또는 떡류,100g,10g,150.000g,2.00,,0.00,0.00,,7.50,0.00,,,,,,39.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30489,(주)자임에프앤비,곤약젤리  사과 제로,과자류·빵류 또는 떡류,100g,10g,150.000g,2.00,,0.00,0.00,,7.50,0.00,,,,,,39.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30490,(주)자임에프앤비,곤약젤리 복숭아 제로,과자류·빵류 또는 떡류,100g,10g,150.000g,2.00,,0.00,0.00,,7.50,0.00,,,,,,38.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30561,㈜건영제과,제로톡젤리복숭아맛,과자류·빵류 또는 떡류,100g,10g,160.000g,0.00,,0.00,0.00,,0.00,0.00,,,,,,38.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30562,㈜건영제과,제로톡젤리애플망고맛,과자류·빵류 또는 떡류,100g,10g,160.000g,0.00,,0.00,0.00,,0.00,0.00,,,,,,38.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30622,(주)자임에프앤비,"7days 제로 곤약젤리, 자두맛",과자류·빵류 또는 떡류,100g,10g,150.000g,3.00,,0.00,0.00,,7.60,0.00,,,,,,37.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30648,(주)에스디푸드,노브랜드 제로젤리,과자류·빵류 또는 떡류,100g,10g,48.00g,273.000,,6.25,0.00,,81.25,0.00,,,,,,42.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30719,㈜서주2공장,일일하우 제로슈거 콤부차 구미,과자류·빵류 또는 떡류,100g,10g,40.00g,330.000,,5.00,0.00,,77.50,0.00,12.50,,,,,28.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30721,(주)에스디푸드,제로 시트러스 유자 젤리,과자류·빵류 또는 떡류,100g,10g,100.000g,214.000,,6.43,0.00,,71.43,0.00,,,,,,36.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30722,㈜건영제과,제로톡젤리딸기맛,과자류·빵류 또는 떡류,100g,10g,160.000g,10.00,,0.00,0.00,,2.50,0.00,,,,,,38.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30723,㈜건영제과,제로톡젤리믹스,과자류·빵류 또는 떡류,100g,10g,160.000g,10.00,,0.00,0.00,,2.50,0.00,,,,,,38.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30724,㈜건영제과,제로톡젤리샤인머스켓맛,과자류·빵류 또는 떡류,100g,10g,160.000g,10.00,,0.00,0.00,,2.50,0.00,,,,,,38.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30754,(주)엠디에스코리아4공장,젤리블리 제로 오렌지망고,과자류·빵류 또는 떡류,100g,10g,60.00g,2.00,,0.00,0.00,,15.00,0.00,,,,,,67.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30755,(주)엠디에스코리아4공장,젤리블리 제로 피치플럼,과자류·빵류 또는 떡류,100g,10g,60.00g,6.00,,0.00,0.00,,14.50,0.00,,,,,,67.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30803,㈜서주2공장,데일리구미 멀티비타민 제로슈가,과자류·빵류 또는 떡류,100g,10g,150.000g,285.000,,8.00,0.80,,82.00,0.00,,,,,,10.00,"4,200.000",,,,7.20,,90.00,600.030,60.00,0.00,0.00,0.00,,,120.010,9.00,14.40,,,,,,66.00,,,,,,,,,,,,,,,,,46.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30804,㈜서주2공장,데일리구미 비타민C 제로슈가,과자류·빵류 또는 떡류,100g,10g,150.000g,281.000,,7.33,0.60,,81.34,0.00,,,,,,8.00,,,,,,,,"3,000.150",,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30805,㈜서주2공장,데일리구미 애사비 제로슈가,과자류·빵류 또는 떡류,100g,10g,150.000g,245.000,,8.67,0.00,,70.67,0.00,5.30,,,,,6.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30806,㈜서주2공장,데일리구미 유산균 제로슈가,과자류·빵류 또는 떡류,100g,10g,150.000g,226.000,,8.00,0.00,,71.34,0.00,,,,,,7.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30816,㈜오리온 제2익산공장,마이구미 포도 ZERO% 설탕제로,과자류·빵류 또는 떡류,100g,10g,54.00g,230.000,,5.56,0.00,,74.08,0.00,,,,,,28.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30838,서주제과㈜,서주 탱글탱글 제로 사과맛,과자류·빵류 또는 떡류,100g,10g,40.00g,218.000,,0.00,0.00,,80.00,0.00,5.00,,,,,73.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31338,(주)메디오젠충주공장,레프제로 구강유산균 엠지,과자류·빵류 또는 떡류,100g,10g,27.00g,398.000,,0.65,0.95,,96.62,0.18,,,,,,37.00,,,,,,,,,,0.00,0.82,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31419,대원헬스케어주식회사2공장,제로픽 플러스,과자류·빵류 또는 떡류,100g,10g,100.000g,342.000,,1.70,0.50,,82.70,59.60,,,,,,54.00,,,,,,,,,,0.00,0.10,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31531,(주)메디오젠충주공장,레프제로 구강유산균 엠지 레몬,과자류·빵류 또는 떡류,100g,10g,27.00g,396.000,,0.62,0.95,,96.24,0.17,,,,,,41.00,,,,,,,,,,0.00,0.81,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31533,(주)에스엠바이오,로보카폴리 우유 칼슘 캔디 제로슈가 딸기맛,과자류·빵류 또는 떡류,100g,10g,500.000g,400.000,,25.00,20.00,,50.00,0.00,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31624,(주)에스엠바이오,코코과라나 카페라테 커피캔디 제로슈가,과자류·빵류 또는 떡류,100g,10g,630.000g,514.000,,0.00,14.29,,85.71,0.00,,,,,,29.00,,,,,,,,,,2.86,2.86,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31799,㈜엠디에스코리아,제로블리 오렌지,과자류·빵류 또는 떡류,100g,10g,60.00g,8.00,,0.00,0.00,,16.67,0.00,,,,,,8.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31934,(주)엠디에스코리아4공장,제로블리 오렌지,과자류·빵류 또는 떡류,100g,10g,60.00g,8.00,,0.00,0.00,,16.67,0.00,,,,,,75.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32458,주식회사 케익모아,제로슈가 프로틴 도넛 더블초코,과자류·빵류 또는 떡류,100g,70g,135.000g,411.000,,15.56,26.67,,35.56,0.31,,,,,,511.000,,,,,,,,,,77.78,8.67,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34390,(주)고메베이글,리베이크 제로슈가 베이글 에브리띵,과자류·빵류 또는 떡류,100g,70g,120.000g,262.000,,14.17,3.08,,46.67,0.00,4.20,22.00,1.67,,90.00,392.000,,,,,,,,,,3.50,0.58,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34391,(주)고메베이글,리베이크 제로슈가 베이글 트러플,과자류·빵류 또는 떡류,100g,70g,120.000g,262.000,,14.17,2.92,,46.67,0.00,4.20,21.00,1.67,,82.00,375.000,,,,,,,,,,3.42,0.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34392,(주)고메베이글,리베이크 제로슈가 베이글 플레인,과자류·빵류 또는 떡류,100g,70g,120.000g,261.000,,14.17,2.67,,46.67,0.00,3.30,20.00,1.67,,79.00,383.000,,,,,,,,,,3.17,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37329,(주)와밀,고메플레인 제로휘낭시에,과자류·빵류 또는 떡류,100g,70g,100.000g,445.000,,8.00,41.00,,23.00,0.00,,,,,,280.000,,,,,,,,,,170.000,17.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37460,(주)와밀,더블초콜릿 제로휘낭시에,과자류·빵류 또는 떡류,100g,70g,100.000g,440.000,,9.00,40.00,,24.00,0.00,,,,,,290.000,,,,,,,,,,165.000,17.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38109,㈜ 달롤컴퍼니,제로밀 우유 크림 샌드,과자류·빵류 또는 떡류,100g,70g,100.000g,266.000,,4.16,13.69,,31.59,17.32,,,,,,75.00,,,,,,,,,,14.93,10.38,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38110,㈜ 달롤컴퍼니,제로밀샌드 우유,과자류·빵류 또는 떡류,100g,70g,100.000g,266.000,,4.16,13.69,,31.59,17.32,,,,,,75.00,,,,,,,,,,14.93,10.38,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38111,㈜ 달롤컴퍼니,제로밀샌드 팥,과자류·빵류 또는 떡류,100g,70g,100.000g,244.000,,4.62,9.38,,35.21,18.90,,,,,,114.000,,,,,,,,,,5.11,6.30,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38188,제로베이커리,최겸의 제로모닝빵,과자류·빵류 또는 떡류,100g,70g,288.000g,310.000,,6.04,16.04,,41.67,0.00,12.70,,,,,229.000,,,,,,,,,,109.790,9.17,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38226,(주)와밀,캬라멜피칸 제로휘낭시에,과자류·빵류 또는 떡류,100g,70g,100.000g,455.000,,8.00,42.00,,23.00,0.00,,,,,,265.000,,,,,,,,,,160.000,17.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38498,(주)와밀,홍콩밀크티 제로휘낭시에,과자류·빵류 또는 떡류,100g,70g,100.000g,445.000,,8.00,40.00,,25.00,1.00,,,,,,275.000,,,,,,,,,,165.000,17.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39977,웰빙팜,고구마바통(레몬) 제로슈거,과자류·빵류 또는 떡류,100g,70g,175.000g,394.000,,2.86,17.14,,57.14,42.86,,,,,,229.000,,,,,,,,,,114.280,11.43,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39978,웰빙팜,고구마바통(시나몬) 제로슈거,과자류·빵류 또는 떡류,100g,70g,175.000g,394.000,,2.86,17.14,,57.14,42.86,,,,,,229.000,,,,,,,,,,114.280,11.43,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40039,웰빙팜,당근바통 제로슈거,과자류·빵류 또는 떡류,100g,70g,200.000g,348.000,,7.50,17.50,,40.00,17.50,,,,,,250.000,,,,,,,,,,87.50,11.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41017,제로베이커리,제로스콘,과자류·빵류 또는 떡류,100g,70g,55.00g,400.000,,12.73,32.73,,23.64,1.82,,,,,,342.000,,,,,,,,,,60.00,7.27,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
